target,top_score,is_solved,number_of_solved_routes,is_solved_01
CC(C)=CC(=N)N,0.986552929,TRUE,16,1
CC(C)=CC(=O)O,0.997628706,TRUE,9,1
CC(=O)c1cc(-c2cc[nH]c2)nc(C=N)n1,0.805113738,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(P(=O)([O-])O)n1,0.725947071,FALSE,0,0
COC=C(C)C,0.994039854,TRUE,1,1
CC(C)=Cc1ccc2ccccc2c1,0.994039854,TRUE,36,1
CC(C)=Cn1cnc2cncnc21,0.718460146,FALSE,0,0
CC(C)=CCN,0.997628706,TRUE,22,1
CC(C)=C[PH](=O)O,0.04910069,FALSE,0,0
CC(C)=Cc1ccncc1,0.997628706,TRUE,32,1
CC(C)=Cc1cccc2ccccc12,0.994039854,TRUE,8,1
CC(=O)c1cc(-c2cc[nH]c2)nc(-n2cccnc2=O)n1,0.986552929,TRUE,6,1
CC(C)=Cc1cccnc1,0.997628706,TRUE,25,1
C[SH+]c1nc(C(C)=O)cc(-c2cc[nH]c2)n1,0.805113738,FALSE,0,0
CC=C(C)C,0.997628706,TRUE,3,1
CC(C)=Cc1ccccc1,0.997628706,TRUE,20,1
CC(C)=Cc1cscn1,0.986552929,TRUE,6,1
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2cc[nH]c(=O)n2)n1,0.677373187,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(-n2c3nc(=O)[nH]c(=O)c-3nc3ccccc32)n1,0.963447071,TRUE,1,1
CCC=C(C)C,0.997628706,TRUE,13,1
CC(C)=CCO,0.997628706,TRUE,28,1
CC(C)=CN(C)C,0.994039854,TRUE,21,1
CC(C)=CN1CCOCC1,0.997628706,TRUE,4,1
CC(C)=Cc1ncnc2[nH]cnc12,0.994039854,TRUE,13,1
CC(C)=Cc1nccs1,0.994039854,TRUE,3,1
CC(C)=CNC=O,0.994039854,TRUE,5,1
CC(C)=CN1CCCCC1,0.997628706,TRUE,43,1
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2ccc3[nH]c4nc(=O)[nH]c(=O)c-4nc3c2)n1,0.975,TRUE,4,1
CC(C)=CC=O,0.997628706,TRUE,12,1
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2ccc3nc4c(=O)[nH]c(=O)nc-4[nH]c3c2)n1,0.975,TRUE,5,1
CC(C)=Cc1ccc[nH]1,0.994039854,TRUE,6,1
CC(=O)c1cc(-c2cc[nH]c2)nc(C2CC=CCC2)n1,0.658333333,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(C2C=CCCC2)n1,0.677373187,FALSE,0,0
CC(C)=CC1CCCO1,0.994039854,TRUE,6,1
CC(C)=CC(C)C,0.997628706,TRUE,2,1
CC(C)=Cc1cc[nH]c1,0.997628706,TRUE,10,1
CC(=O)c1cc(-c2cc[nH]c2)nc(C2=CCCCC2)n1,0.963447071,TRUE,1,1
CC(C)=CC1CCCCC1,0.997628706,TRUE,2,1
CC(C)=CC1CCNCC1,0.994039854,TRUE,3,1
CC(C)=CC1CCOC1,0.718460146,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2nc3c(c(=O)[nH]2)NCCN3)n1,0.82024586,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(C2CNc3nc[nH]c(=O)c3N2)n1,0.677373187,FALSE,0,0
CC(C)=CC1CCCNC1,0.994039854,TRUE,3,1
CC(C)=CC1CCCC1,0.994039854,TRUE,5,1
N#Cc1c[nH]c2ccccc12,0.997628706,TRUE,37,1
CC(C)=CS,0.511552929,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(C(F)(F)F)n1,0.963447071,TRUE,1,1
CC(C)=CI,0.04910069,FALSE,0,0
CC(=O)c1ncnc(-c2cc[nH]c2)c1-c1cc[nH]c(=O)n1,0.7375,FALSE,0,0
CC(C)=CBr,0.997628706,TRUE,2,1
CC(=O)c1ncnc(-c2cc[nH]c2)c1S(N)(=O)=O,0.677373187,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(-n2cccn2)n1,0.994039854,TRUE,3,1
CC(C)=CC=N,0.669886262,FALSE,0,0
CC(C)=CC(=O)[O-],0.511552929,FALSE,0,0
CCc1nc(C(C)=O)cc(-c2cc[nH]c2)n1,0.975,TRUE,1,1
CC(C)=C[n+]1ccccc1,0.646780404,FALSE,0,0
CC(C)=CC(F)(F)F,0.994039854,TRUE,9,1
CC(C)=Cn1cccnc1=O,0.718460146,FALSE,0,0
CC(C)=Cn1cnc2c(=O)[nH]cnc21,0.994039854,TRUE,11,1
CC(C)=CC#N,0.997628706,TRUE,7,1
CC(C)=Cc1cncnc1,0.997628706,TRUE,9,1
CC(C)=Cc1ccncn1,0.997628706,TRUE,28,1
CC(C)=CS(=O)(=O)[O-],0.04910069,FALSE,0,0
CC(C)=CP(=O)(O)O,0.330113738,FALSE,0,0
CC(C)=C[N+](=O)[O-],0.04910069,FALSE,0,0
CC(C)=C[PH](=O)[O-],0.639293479,FALSE,0,0
CC(C)=CCS,0.997628706,TRUE,26,1
CC(C)=CC=C(C)C,0.994039854,TRUE,1,1
CC(C)=C[SH](=O)=O,0.5,FALSE,0,0
CC(C)=Cc1ncccn1,0.997628706,TRUE,23,1
CC(C)=CN1C=CCC=C1,0.994039854,TRUE,5,1
CC(C)=CS(N)(=O)=O,0.994039854,TRUE,19,1
CC(C)=Cn1cccn1,0.997628706,TRUE,6,1
CC(C)=Cn1ccc(=O)[nH]c1=O,0.725947071,FALSE,0,0
CC(C)=Cc1cccs1,0.994039854,TRUE,31,1
CC(C)=CS(=O)(=O)O,0.04910069,FALSE,0,0
CC(C)=CN1CCNCC1,0.997628706,TRUE,53,1
CC(C)=Cc1c[nH]c(=O)[nH]c1=O,0.997628706,TRUE,4,1
CC=CC=C(C)C,0.994039854,TRUE,10,1
CC(C)=Cc1cc[nH]c(=O)n1,0.997628706,TRUE,6,1
CC(C)=CN1CCCC1,0.997628706,TRUE,12,1
CC(C)=CC1CNc2nc[nH]c(=O)c2N1,0.725947071,FALSE,0,0
CC(C)=CC[NH3+],0.718460146,FALSE,0,0
CC(C)=CP(=O)([O-])O,0.04910069,FALSE,0,0
CC(=O)NC=C(C)C,0.994039854,TRUE,18,1
C=C(C)C=C(C)C,0.994039854,TRUE,1,1
CC(C)=Cc1ccc[nH+]c1,0.773447071,FALSE,0,0
CC(C)=Cc1cc[nH]n1,0.994039854,TRUE,25,1
CC(=O)NCC=C(C)C,0.997628706,TRUE,10,1
CC(C)=CC(C)O,0.997628706,TRUE,10,1
CC(C)=CC(C)(C)O,0.997628706,TRUE,1,1
CC(C)=CC1=CNC=CC1,0.658333333,FALSE,0,0
CC(C)=Cc1nc2[nH]cnc2c(=O)[nH]1,0.997628706,TRUE,3,1
CC(C)=Cc1nc2c(c(=O)[nH]1)NCCN2,0.762371294,FALSE,0,0
CC(C)=Cc1cn[nH]c1,0.997628706,TRUE,15,1
CC(C)=CC1CCCN1,0.986552929,TRUE,3,1
CC(C)=Cc1ccn[nH]1,0.994039854,TRUE,11,1
CC(C)=Cc1ccc2[nH]c3nc(=O)[nH]c(=O)c-3nc2c1,0.994039854,TRUE,27,1
CC(C)=CC(C)(C)C,0.714871294,FALSE,0,0
CC(C)=CC1=CCCCC1,0.997628706,TRUE,3,1
C=CC=C(C)C,0.997628706,TRUE,19,1
CC(C)=CC1CCCCO1,0.986552929,TRUE,21,1
CC(C)=CC1CCNC1,0.986552929,TRUE,1,1
CC(C)=CC1CC1,0.994039854,TRUE,8,1
CC(C)=CC1CCCOC1,0.669886262,FALSE,0,0
CC(C)=CC1C=CCCC1,0.986552929,TRUE,1,1
CC(C)=CC1CC=CCC1,0.994039854,TRUE,5,1
C1=C(c2c[nH]c3ccccc23)CCCC1,0.997628706,TRUE,57,1
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2cn[nH]c2)n1,0.837210146,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2cc[nH]c2)n1,0.994039854,TRUE,2,1
NC(=O)c1cccc(C2CCNCC2)c1C1CCNC1,0.718460146,FALSE,0,0
CC(=O)c1cc(-c2cc[nH]c2)nc(-c2c[nH]c3ccccc23)n1,0.955960146,TRUE,1,1
CN(C)n1cnc2c(=O)[nH]c(C3CCN(C=O)CC3)nc21,0.680942722,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3ncnc4[nH]cnc34)c(=O)[nH]2)CC1,0.718460146,FALSE,0,0
C[SH+]C=C(C)C,0.639293479,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3ccccn3)c(=O)[nH]2)CC1,0.725947071,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3ccncc3)c(=O)[nH]2)CC1,0.714871294,FALSE,0,0
CC(C)n1cnc2c(=O)[nH]c(C3CCN(C=O)CC3)nc21,0.952371294,TRUE,1,1
O=CN1CCC(c2nc3c(ncn3-c3cccnc3)c(=O)[nH]2)CC1,0.833621294,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3[PH](=O)O)c(=O)[nH]2)CC1,0.79403796,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3CO)c(=O)[nH]2)CC1,0.714871294,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3ccc[nH]3)c(=O)[nH]2)CC1,0.79403796,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3ccc4ccccc4c3)c(=O)[nH]2)CC1,0.718460146,FALSE,0,0
COn1cnc2c(=O)[nH]c(C3CCN(C=O)CC3)nc21,0.79403796,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3cc[nH]n3)c(=O)[nH]2)CC1,0.816657008,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3-c3cscn3)c(=O)[nH]2)CC1,0.963447071,TRUE,2,1
CC(C)=C[NH+]1CCOCC1,0.718460146,FALSE,0,0
O=CN1CCC(c2nc3c(ncn3F)c(=O)[nH]2)CC1,0.816657008,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCC5)C4)c3)ccc2c1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCO5)C4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5ncnc6[nH]cnc56)C4)c3)ccc2c1,0.658333333,FALSE,0,0
c1c[nH]c(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(N5CCOCC5)C4)c3)ccc2c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5c[nH]c6ccccc56)C4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCCC5)C4)c3)ccc2c1,0.952371294,TRUE,1,1
c1ccc2cc(-[n+]3cccc(C4COC(C5CCNC5)C4)c3)ccc2c1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCN5)C4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cn[nH]c5)C4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cc[nH]n5)C4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5ccn[nH]5)C4)c3)ccc2c1,0.669886262,FALSE,0,0
O=c1[nH]c(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)nc2[nH]cnc12,0.658333333,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5cncnc5)C4)c3)ccc2c1,0.658333333,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(c5ccncn5)C4)c3)ccc2c1,0.658333333,FALSE,0,0
c1cc[n+](C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)cc1,0.714871294,FALSE,0,0
C1=CNC=C(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)C1,0.714871294,FALSE,0,0
C1=CN(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)C=CC1,0.511552929,FALSE,0,0
CC=CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
[NH3+]CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
CC(C)=CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.519039854,FALSE,0,0
N=CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
O=C([O-])C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.511552929,FALSE,0,0
O=c1ncccn1C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
O=[PH]([O-])C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
O=P([O-])(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.658333333,FALSE,0,0
c1ccc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)cc1,0.639293479,FALSE,0,0
CC(=O)NCC=C(C)CNc1nc2[nH]cnc2c(=O)[nH]1,0.955960146,TRUE,4,1
c1ccc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)nc1,0.646780404,FALSE,0,0
O=S(=O)(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
O=S(=O)([O-])C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
NS(=O)(=O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
O=C([O-])C1CCCN1,0.773447071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC([NH+]5CCOCC5)C4)c3)ccc2c1,0.646780404,FALSE,0,0
C[SH+]C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4N4CCCCC4)c3)ccc2c1,0.714871294,FALSE,0,0
CC(=O)NC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.765960146,FALSE,0,0
CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
O=c1nc2n(C3CC(c4ccc[n+](-c5ccc6ccccc6c5)c4)CO3)c3ccccc3nc-2c(=O)[nH]1,0.762371294,FALSE,0,0
O=c1nc2[nH]c3cc(C4CC(c5ccc[n+](-c6ccc7ccccc7c6)c5)CO4)ccc3nc-2c(=O)[nH]1,0.714871294,FALSE,0,0
CC(C)(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CC5)C4)c3)ccc2c1,0.718460146,FALSE,0,0
O=c1nc2[nH]c3ccc(C4CC(c5ccc[n+](-c6ccc7ccccc7c6)c5)CO4)cc3nc-2c(=O)[nH]1,0.714871294,FALSE,0,0
c1c[nH+]cc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)c1,0.639293479,FALSE,0,0
C=CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCCO5)C4)c3)ccc2c1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COC(C5CCCOC5)C4)c3)ccc2c1,0.519039854,FALSE,0,0
CC(O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.511552929,FALSE,0,0
N#CC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.511552929,FALSE,0,0
C=C(C)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.5,FALSE,0,0
CC(=O)C1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.639293479,FALSE,0,0
O=c1[nH]cc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)c(=O)[nH]1,0.718460146,FALSE,0,0
O=c1ccn(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)c(=O)[nH]1,0.646780404,FALSE,0,0
O=CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
SCC1CC(c2ccc[n+](-c3ccc4ccccc4c3)c2)CO1,0.79403796,FALSE,0,0
O=c1nc(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)cc[nH]1,0.677373187,FALSE,0,0
C1=C(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)CCCC1,0.639293479,FALSE,0,0
C1=CCC(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)CC1,0.714871294,FALSE,0,0
C1=CC(C2CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO2)CCC1,0.718460146,FALSE,0,0
O=c1[nH]cnc2c1NC(C1CC(c3ccc[n+](-c4ccc5ccccc5c4)c3)CO1)CN2,0.762371294,FALSE,0,0
OC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
OCC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.718460146,FALSE,0,0
COC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCNCC4)c3)ccc2c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCNC4)c3)ccc2c1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4ccncc4)c3)ccc2c1,0.714871294,FALSE,0,0
c1cncc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c1,0.658333333,FALSE,0,0
O=CNCC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(C3OCCC3c3ccc[n+](-c4ccc5ccccc5c4)c3)ccc2c1,0.639293479,FALSE,0,0
O=CNC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cccc5ccccc45)c3)ccc2c1,0.714871294,FALSE,0,0
CNC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.725947071,FALSE,0,0
NC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.762371294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4COCC4c4c[nH]c5ccccc45)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cscn4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4n4cccn4)c3)ccc2c1,0.714871294,FALSE,0,0
SC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
CNC(=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.725947071,FALSE,0,0
O=c1[nH]cnc2c1ncn2C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.773447071,FALSE,0,0
CN(C)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4N4CCCC4)c3)ccc2c1,0.762371294,FALSE,0,0
O=[SH](=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
CCC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
O=P(O)(O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.658333333,FALSE,0,0
O=[N+]([O-])C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
FC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
O=[PH](O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
ClC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
IC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
CC(=O)NCC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.725947071,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4N4CCOCC4)c3)ccc2c1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4n4cnc5cncnc54)c3)ccc2c1,0.718460146,FALSE,0,0
CC(C)(C)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.718460146,FALSE,0,0
CNC(=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.725947071,FALSE,0,0
O=C(NO)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
c1csc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cn[nH]c4)c3)ccc2c1,0.718460146,FALSE,0,0
O=C(O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.714871294,FALSE,0,0
CC(C)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCC4)c3)ccc2c1,0.658333333,FALSE,0,0
NCC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.762371294,FALSE,0,0
NC(=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCOC4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCO4)c3)ccc2c1,0.646780404,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4ncnc5[nH]cnc45)c3)ccc2c1,0.714871294,FALSE,0,0
N=C(N)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.718460146,FALSE,0,0
c1c[nH]c(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cc[nH]c4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4c[nH]c5ccccc45)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCCC4)c3)ccc2c1,0.658333333,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4nccs4)c3)ccc2c1,0.635704627,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCN4)c3)ccc2c1,0.816657008,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCNC4)c3)ccc2c1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cc[nH]n4)c3)ccc2c1,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4ccn[nH]4)c3)ccc2c1,0.714871294,FALSE,0,0
FC(F)(F)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.646780404,FALSE,0,0
O=c1[nH]c(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)nc2[nH]cnc12,0.714871294,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4cncnc4)c3)ccc2c1,0.639293479,FALSE,0,0
BrC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
c1c[nH+]cc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)c1,0.714871294,FALSE,0,0
c1cc[n+](C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)cc1,0.639293479,FALSE,0,0
CC(=O)NC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.762371294,FALSE,0,0
C1=CNC=C(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)C1,0.646780404,FALSE,0,0
CC=CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.718460146,FALSE,0,0
[NH3+]CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
CC(C)=CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
N=CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
O=C([O-])C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.658333333,FALSE,0,0
c1cncc(-c2nccc(-c3ccc[nH]3)n2)c1,0.994039854,TRUE,57,1
c1ccc(-c2cnc(-c3cccnc3)nc2-c2ccc[nH]2)cc1,0.975,TRUE,37,1
c1ccc2cc(-[n+]3cccc(C4CCOC4N4CCNCC4)c3)ccc2c1,0.79403796,FALSE,0,0
C1=CN(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)C=CC1,0.639293479,FALSE,0,0
O=P([O-])(O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
O=S(=O)(O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.658333333,FALSE,0,0
OCc1cnc(-c2cccnc2)nc1-c1ccc[nH]1,0.975,TRUE,5,1
C[SH+]C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
NS(=O)(=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
O=[PH]([O-])C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
c1cnc(C2OCCC2c2ccc[n+](-c3ccc4ccccc4c3)c2)nc1,0.658333333,FALSE,0,0
O=S(=O)([O-])C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
O=c1nc2[nH]c3ccc(C4OCCC4c4ccc[n+](-c5ccc6ccccc6c5)c4)cc3nc-2c(=O)[nH]1,0.718460146,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4[NH+]4CCOCC4)c3)ccc2c1,0.639293479,FALSE,0,0
O=c1nc2[nH]c3cc(C4OCCC4c4ccc[n+](-c5ccc6ccccc6c5)c4)ccc3nc-2c(=O)[nH]1,0.718460146,FALSE,0,0
O=c1nc2n(C3OCCC3c3ccc[n+](-c4ccc5ccccc5c4)c3)c3ccccc3nc-2c(=O)[nH]1,0.762371294,FALSE,0,0
CC(=O)C1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4c4ccncn4)c3)ccc2c1,0.511552929,FALSE,0,0
C=CC1OCCC1c1ccc[n+](-c2ccc3ccccc3c2)c1,0.519039854,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CC4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCOCC4)c3)ccc2c1,0.639293479,FALSE,0,0
c1ccc2cc(-[n+]3cccc(C4CCOC4C4CCCOC4)c3)ccc2c1,0.488447071,FALSE,0,0
